x,y,z
55.40122076945029,79.79292905438848,101.25868040401299
50.20029173818714,72.30216701982098,97.29216236333782
48.59472879436162,69.98971671115073,100.75415439808901
43.63847654392351,62.85135624359698,97.77935245865575
41.53665537684802,51.54384495111963,80.18798771845557
50.85900075130061,63.11216984878102,90.85353683578231
60.42620611692999,74.98434745931594,100.90139214943224
42.9674854703184,53.31939678166833,67.66328573261936
67.41027256121843,83.65104521498964,100.90139214943224
71.83890517406984,89.14664303506639,102.93767670729412
69.52148611826794,86.2709014180463,95.98517232426202
82.07215670192456,101.84533351247906,109.84373057279427
79.2874955155146,98.3897797821294,103.45313669203108
78.89618219795187,97.90418957789248,100.90139214943224
83.34081364085215,103.41964073493044,105.0150553939114
90.25906684741825,112.00466924472687,112.62162227534603
104.83868775365974,130.09687509566507,130.17617490417416
95.82396993020073,118.91029270103498,118.98277379202212
88.03276333828833,109.2419951235773,109.84373057279427
106.9849733753877,132.76025307599292,134.80829397404955
75.05212249977262,93.1340024920965,95.98517232426202
71.74946731279188,89.03565741976716,93.61763038710477
69.59994799252026,86.36826666434128,93.15117626233422
66.79818153043006,82.89148658176103,92.2252288197404
65.33456249575313,81.07524615733475,93.61763038710477
60.094145141935755,74.57228492673752,89.95042853957807
62.18250423693832,77.16378047250242,97.92224296346735
53.86806880909135,66.84619551866156,89.95042853957807
52.406315703468856,65.0322705709389,93.61763038710477
48.011055124488635,59.5780849185958,92.68704626657247
40.41366024763214,43.40733467361223,67.5298248122427
54.68276984041774,58.73344004969694,84.55010771825678
73.97923459369149,79.45930596806528,106.92304278243589
72.42019747151744,77.7847819156501,98.71030510640811
39.800877964890525,42.74916004983305,51.56480413557474
55.54801252790787,59.662776286000366,68.89263989864546
85.54071067347446,91.87720769834732,102.22275957062318
101.99720116820254,109.55272597807632,118.15642112239237
100.52505336783764,107.97152764395106,113.52798261091235
-90.64146426776689,130.54852992864068,140.80112513352327
-10.33619809873794,12.826439378707494,18.46438468773131
-10.054258735102348,12.47657397156279,19.410103405146675
-7.906215724913289,11.387115692847146,17.715207202578416
-8.250634149534623,11.883172540316268,17.10649874191314
-9.851767081179977,14.189242418326474,19.093509006419232
-11.203224392551066,16.135711031626993,20.476511212282208
-11.381512966194217,16.392495400460987,19.77292217280376
-11.480777732642187,16.535463846946033,19.093509006419232
-12.155646675991607,17.507459932407468,19.478833893588167
-12.291546766479504,17.703193277777455,19.093509006419232
-10.33619809873794,12.826439378707494,18.46438468773131
-10.054258735102348,12.47657397156279,19.410103405146675
-7.906215724913289,11.387115692847146,17.715207202578416
-8.250634149534623,11.883172540316268,17.10649874191314
-9.851767081179977,14.189242418326474,19.093509006419232
-11.203224392551066,16.135711031626993,20.476511212282208
-11.381512966194217,16.392495400460987,19.77292217280376
-11.480777732642187,16.535463846946033,19.093509006419232
-12.155646675991607,17.507459932407468,19.478833893588167
-12.291546766479504,17.703193277777455,19.093509006419232
-7.314644113240686,10.53509057525603,11.077249768810312
-12.671758664019848,18.250802527983733,18.80952583191361
-6.202493199078053,8.933288705928145,9.071099083657808
-13.859515093305914,19.961497043007455,20.071450549226647
-13.85797408225352,19.959277565099423,19.97144362894783
-14.787700869762862,21.298338736773196,21.31132101772457
-13.721747830763826,19.763074458570472,19.871934997722867
-12.544048626840013,18.066865102152796,18.34557561807582
-12.798983965363899,18.43404180147041,18.998374724601153
-13.386856690831111,19.280739510017685,20.272969250161832
-12.53960168762224,18.06046029192326,19.478833893588167
-11.855819081981005,17.075626091832095,18.998374724601153
-12.312366149623504,17.733178890713287,20.476511212282208
-11.268377703208204,16.22954964064534,19.57637407268152
-10.498859466862667,15.12123265437712,19.18911967275485
-9.705238955351305,13.978201791669978,18.80952583191361
-9.30144778642609,13.396631933689427,19.285209109101455
-8.106159872351602,11.675090018138242,18.163215721957826
-7.362113725764813,12.408180437730419,19.303701954960474
-8.880367095946138,14.967059921141976,21.545928988450044
-10.603707138022928,17.8715945417931,24.048602545691466
-10.589727853493205,17.84803371520221,22.64947988782112
-12.250211488625569,20.646629516095043,24.904335098424347
-12.29548309792783,20.72293074123953,23.928779283705225
-5.824986259709038,9.817490363511281,10.922958829039118
-13.163786377027703,22.186377811343704,23.928779283705225
-13.301891104487684,22.419140906489858,23.57287976304895
-13.302521741106238,22.420203787782537,23.10656759649089
-14.051921835676598,23.68325023610608,24.048602545691466
-14.119825009271256,23.797694927079593,23.928779283705225
-14.76742357170249,24.889164050375005,24.904335098424347
-14.5477834927756,24.518980454712185,24.533925859461277
-14.622257276442221,24.64449931791338,24.780248109859336
-14.051921835676598,23.68325023610608,24.048602545691466
-15.071847834089377,25.402243760635397,26.179898635779246
-13.502720901928472,22.757621464756333,23.928779283705225
-13.362531091661578,22.52134415009938,24.290052117680734
-13.018242468373334,21.941076645473927,24.41168445186914
-12.05225726298932,20.312995475437702,23.455426811583212
-12.250211488625569,20.646629516095043,24.904335098424347
-11.243885399445064,18.950557415218864,24.048602545691466
-10.393947545695582,17.51806361751061,23.57287976304895
-9.862482342306276,16.622326824291683,23.928779283705225
-8.425072508150006,14.199701848700679,22.090814500337494
-7.730437399527072,15.443446575160063,24.025737805822338
-9.900658389758824,19.778995805658383,28.472982759265335
-10.382192024506594,20.740977460515943,27.909738114898392
-5.955575407016254,11.89772400565839,15.098428481086783
-5.930666281062699,11.84796191122358,14.291224310508516
-12.910621314206887,25.792135711528392,29.78219299205255
-13.60143094515773,27.172197547337067,30.231839718142385
-14.385891455884012,28.739350007360255,30.996387464909297
-14.68276822492671,29.33243423858338,30.84194654682359
-13.82919566139254,27.627213485645285,28.472982759265335
-14.681416862455402,29.3297345602792,29.78219299205255
-14.460534817453658,28.888468447496862,29.0475942078675
-14.315201404287192,28.59812927445611,28.615561101112323
-15.123759861221616,30.213423298223066,30.231839718142385
-15.125441628048536,30.21678304034387,30.383225528840207
-14.90307451635365,29.772550142249028,30.231839718142385
-14.393000111272979,28.75355129171804,29.63380185345598
-14.46438724898127,28.89616462526874,30.383225528840207
-14.17192601232088,28.311901504019442,30.535369403350696
-13.399133005249132,26.76805774698961,29.78219299205255
-11.918959055736897,23.81104689109233,27.49462866451792
-11.582166730782255,23.138221537422286,27.909738114898392
-11.287408630986775,22.549369868166718,28.615561101112323
-11.078729771002363,22.132482613412964,29.78219299205255
-10.10046294510009,20.178154458191447,29.0475942078675
-9.582614294987556,19.143624644584666,29.78219299205255
-6.255681684890604,15.102551565551869,23.495399316917066
-10.233646147838177,24.70620732263811,35.5659823206527
-14.626891350188297,35.3124394729823,47.51757431708911
-13.022224812357454,31.4384317542648,39.8959425494782
-14.258756925856432,34.4236843529839,41.52246592020222
-14.89491686863099,35.95951031466873,41.52246592020222
-14.200038536876217,34.28192562194717,38.14213697020451
-15.32212160975496,36.990873794600304,39.8959425494782
-16.033804124622154,38.70902737409647,40.70108002086745
-15.796077657945428,38.135104914110485,39.30255888117054
-16.60281417735078,40.082739160520546,40.70108002086745
-15.47874630363369,37.368999254764866,37.57483814966895
-16.93303897863949,40.879972354423714,40.904890508508345
-16.848669337538485,40.67628602262511,40.70108002086745
-16.766584314148314,40.47811524588886,40.70108002086745
-16.355875813416425,39.486577213240004,40.095721314605164
-14.802952582890722,35.73748888878062,36.83154312751785
-14.509436796552315,35.02887909663183,36.83154312751785
-14.430696527148916,34.83878327033323,37.57483814966895
-13.440864802755678,32.44911809683593,36.10295176124823
-14.89491686863099,35.95951031466873,41.52246592020222
-12.96775950617321,31.306940873395988,37.76299399424078
-12.264605330883056,29.609376526971236,37.57483814966895
-11.858817786246718,28.62971873326811,38.52508656691037
-10.440170707881949,25.204801716458924,36.283737140898175
-9.008108537865446,21.747497803443633,33.833100507411736
-10.866067023585702,32.64730674264802,50.790192982358114
-11.282926225445838,33.89976820842797,48.80063301623878
-14.813758891981934,44.508222663122375,59.89172115210574
-14.073409904885326,42.283829934282416,53.65895038963555
-13.46556835280136,40.45755833493201,48.80063301623878
-15.010045859687375,45.097970621638936,52.07465095661814
-15.346299566644396,46.10825133227234,51.300129904203914
-15.28706944758774,45.93029330375577,49.53741706947216
-16.157736047703306,48.54622779991273,51.04452466087384
-17.15665861412344,51.54750980629865,53.12556616541892
-15.995651526003881,48.059241746295484,48.80063301623878
-17.585022979119103,52.83453875534503,53.12556616541892
-17.40828737131285,52.30353323256711,52.33541455305726
-18.027734516428986,54.16467405873428,54.19768982700432
-18.953196019125897,56.945240890456965,57.25891119709339
-17.413258619430884,52.31846944286759,53.12556616541892
-16.158502078634143,48.54852935453401,50.034776037676366
-15.83810819659585,47.58589979200071,50.034776037676366
-17.062743380918725,51.26533968719424,55.291449947806946
-14.745152347997763,44.30209298610653,49.29059462345438
-13.996253699546322,42.05201263577564,48.55748163046121
-13.668869322827033,41.06837999792188,49.53741706947216
-12.483492788197495,37.506893468565174,47.59693100239595
-12.01032148414395,36.085241211890875,48.55748163046121
-11.004624896545248,33.06360652897369,47.59693100239595
-10.811926347708452,32.48464004376035,50.537128523061845
-9.545315213900349,37.398175734499205,58.18123307127331
-7.381606470747328,28.92084858485503,41.633196711853486
-14.744012498715144,57.76647057769529,77.73245348319053
-15.172549769163073,59.445463024760386,75.4373753818444
-14.444902719098748,56.594570032628795,68.2653861612181
-15.626299579106501,61.22323722618731,70.69450498639911
-16.462417220748677,64.49911379978786,71.76183917257401
-15.599876557397529,61.11971284934225,65.91973377049314
-15.763538944393446,61.76093575008918,64.93929087482549
-16.990799980567736,66.56929701154985,68.60722479634471
-16.569399158634564,64.9182648936823,65.91973377049314
-12.713294245953216,49.810195024484564,50.0845635037927
-12.775535370083942,50.054053340945806,50.0845635037927
-11.332243197325136,44.39929044380671,44.42635377816846
-12.276455450790117,48.09867752474125,48.363618487182954
-15.069194640756242,59.0405216300968,59.95131684281623
-16.32523418038618,63.96163595476097,65.91973377049314
-16.570924301909553,64.92424034603148,68.2653861612181
-15.756500357500371,61.73335883893946,66.5815722899785
-15.197942224255772,59.544949681471756,66.24982656110296
-14.211483929977826,55.68004424697784,64.29377706896585
-14.230059584281811,55.752822941916286,67.25005571229974
-14.433297431959707,56.549100966584426,71.76183917257401
-13.209642668365797,51.75486894158009,69.64304556427868
-11.3993495173034,44.66221040938187,64.29377706896585
-9.08023869818114,35.57602393803187,55.346468105352564
-7.276371237477612,40.33021434012747,62.742675391323786
-5.598944483132698,31.0328629083929,44.67356074308564
-11.352169477073907,62.9208451979086,84.668348672802
-12.0375347011985,66.71956924429139,84.668348672802
-12.047213643055837,66.77321601229596,80.54305163335977
-13.97649746121503,77.46651729804405,89.45062923041706
-14.72433901106692,81.6115243370795,90.80114034257277
-14.888957073545708,82.52394091497905,89.00493737947703
-14.240804675022465,78.93147369411037,82.99346289281357
-13.615431531012815,75.46526339266735,77.7755289949629
-8.344097235050002,46.24822167279738,46.96167503894953
-8.096323242244742,44.87490275989247,45.12208626967957
-13.54183582754744,75.05734983267972,75.1031006123549
-13.953827505445984,77.34086618083089,77.38800886487735
-8.902347784085105,49.34239644251189,49.61418815645111
-12.07556960786882,66.93038255883478,67.96289159393436
-19.508374226317162,108.12764883715987,111.43782860113662
-19.410252628302764,107.58379738288906,113.1202988882116
-19.11302045795927,105.93635022172828,114.25603422659407
-17.71331894966376,98.17832633875135,109.2333963971011
-15.367919175201028,85.17864936650292,98.35583228191841
-12.601154040218125,69.84350121629207,84.24648475344586
-12.403760092088277,68.7494201176646,87.24426640499358
-12.420134043710508,68.8401748300023,92.63359236307613
-10.989091454749346,60.908439015673295,87.68114170340723
-10.742870030501129,59.543725411738976,92.63359236307613
-5.512290314233203,51.271811790293015,79.76477924846145
-5.284119569967816,49.14951292917917,70.75350275661906
-8.514467617711224,79.19615192665368,106.56893409138425
-9.210715920004597,85.67220994963587,108.71959495161015
-15.419860486473802,143.42571592313513,173.002672823508
-11.584118745699469,107.74809058084404,124.41677820303696
-10.717626900408781,99.68853560877469,110.91365816145269
-12.907812167360527,120.0602432641331,129.48914357468988
-18.136733063359898,168.69633330346986,177.3778218361065
-5.415129207241102,50.36808108906841,51.91003085459476
-4.8267448250232885,44.89530451423447,45.5878869524679
-10.678185885356315,99.32168042058429,99.8687720030591
-11.450366795766074,106.50401517613201,106.56893409138425
-10.413642902889094,96.8610701779634,96.92011129106815
-5.279904224119567,49.11030446833225,49.380817754793235
-9.193781128439287,85.5146933102088,86.8338952944339
-9.714423512734687,90.35737698902669,93.12354423719776
-9.569484451837535,89.00924620712787,93.58985999471822
-8.830509574775938,82.13577281320563,88.58628459571518
-8.5174735051047,79.22411077568296,88.14489938144618
-8.330846622997909,77.48822644649924,89.47569679582602
-8.341735769246874,77.58951034578739,93.58985999471822
-8.252181421691803,76.75653287343074,97.40543834220081
-7.113161420929549,66.16209466801385,89.02988004459495
-7.384409955463327,68.68507568283786,98.87604987391721
-3.4296396653145518,31.900322625331874,49.628091992763096
-1.887103186359862,52.83769845745606,82.20086644673003
-3.0871050073262283,86.43699224431309,124.4309374508791
-4.176483126565083,116.9388921862682,157.35680068975384
-4.91841009067548,137.712379026031,174.75951742501232
-5.148699025506795,144.1603238891718,173.88877013725536
-5.2196107610204105,146.14580773830397,168.75464287729017
-5.609869772111139,157.07281379571663,174.75951742501232
-4.553360210809039,127.49121273595654,137.50370232182792
-1.7990200114602326,50.37142514068023,52.96365071647101
-1.6444064311703506,46.042342453610566,47.45186565988648
-4.577783994407047,128.17506326531253,130.15237021973735
-5.0326450663308835,140.9108862622029,141.68706281727796
-5.133637693234686,143.7386160892415,143.82623114319924
-4.883511397996415,136.73523765206468,136.81858383662353
-1.7194779099386264,48.14429648907848,48.40948873352915
-3.069808055542458,85.95268850873043,87.27864727489096
-3.2436508045745054,90.82017578699043,93.60051098602595
-3.024428289953353,84.68208370683175,89.04001208751644
-3.008015227083898,84.22252830311672,90.83692289105747
-2.886926685730303,80.83212555199,89.93397974187818
-2.8378105798174196,79.4569055786533,91.74893164962033
-2.7714317567505704,77.59834041776647,93.60051098602595
-2.700900743225999,75.62351654409227,95.96761998229562
-2.3750881085038613,66.5009683593876,89.48587957490999
-2.2876698366011694,64.05331190697274,92.20836404036902
-1.3503690799581436,37.80948215700514,58.82111227290651
1.9060498280942608,53.368192470703256,83.02616862314551
2.8499850849619643,79.79778404059742,114.87342186328344
3.30258182937314,92.47020729592211,124.4309374508791
3.6629920959169864,102.56146734055628,130.15237021973735
3.9314726129002278,110.07875240509287,132.77896689994049
3.9067773705859627,109.38730120297186,126.30957559092495
4.262272657646468,119.34094492342068,132.77896689994049
3.823019166872442,107.04212435035367,115.44865004187058
1.8817403722986588,52.6875430476738,55.39896120255655
1.7372866281728145,48.64292936234861,50.132065972340826
4.487227541656079,125.63953972933561,127.57773214624372
4.531489548114068,126.87884798086819,127.57773214624372
4.3752974666866145,122.50556825797952,122.58024082868509
1.825491945492192,51.11262258980562,51.143777997503065
1.66039529579035,46.490020574009606,46.74610060424489
3.131759656069868,87.68729423208691,89.04001208751644
3.2598933723854375,91.27495743664906,94.06921515254237
3.10091453279865,86.82365024374124,91.29178840176955
3.115050824850598,87.21945750120668,94.06921515254237
2.8582298674090865,80.02863274666565,89.04001208751644
2.781673798352545,77.88511111990158,89.93397974187818
2.703072438835194,75.68432265081152,91.29178840176955
2.5059310095258276,70.16448702623546,89.04001208751644
2.4473468884389162,68.52416860233606,92.20836404036902
1.4520680198326943,40.65698830154182,58.52803339097119
2.1168474872752694,59.270393914615056,92.20836404036902
5.139985208890408,47.8088669522078,74.377393452749
8.119560402527682,75.52297666604773,108.71959495161015
9.040430448762754,84.08832301073691,113.15199962096057
14.366837224494637,133.63116458036782,169.5803819538484
12.25441549387599,113.98276378508594,137.4880554976516
11.526400344278496,107.21123079193715,123.79686591575201
13.486103162812704,125.43913758729425,139.56382789115779
12.652473408677276,117.68524484574958,126.92762526665892
8.196722118717487,76.24068577866184,80.1642010462826
5.049386451504697,46.96617504515777,48.40398011997266
6.881366773733348,64.00608857117348,64.9934856578856
15.147764422299083,140.89485172768025,141.67093996005653
13.434980142875371,124.96362383403452,125.03979469850266
5.4671735479625365,50.852164381149244,50.88316102803052
5.863829908925578,54.54160908115116,54.84203951181417
10.841293236850635,100.83880106385602,102.39440211089197
11.11701415087344,103.40338130265849,106.56893409138425
9.380183565716065,87.24848999661144,91.73849135326726
9.144729683241616,85.05844802506425,91.73849135326726
9.088907917710356,84.5392295345703,94.05851082644031
8.713905529710464,81.05119629205494,93.58985999471822
6.274892293728366,58.365049434656804,70.40097019340077
5.759424636060602,53.570497765329264,67.98193745470772
6.0624062321616705,56.38863949692591,75.87839888503832
5.390758049903613,50.141396114060306,72.18137468195951
5.376325787914026,50.007156410007056,77.79732474058336
8.162228902939942,45.240193278382634,70.38124661495013
9.043968711476449,50.127348470154786,72.16115230430897
18.245780886800265,101.12956444244642,136.0832518445931
21.811441245100156,120.89269111933386,153.41502709957769
18.885291663936474,104.67413437613574,126.25981962860457
17.852296691876987,98.94862817589477,114.25603422659407
20.27080836698177,112.35353716936291,125.00476347388444
29.36900310983932,162.78144032495626,175.5654388535631
25.803661809695505,143.0200820685358,150.38021360252216
6.6653257082213155,36.9434166682943,38.074388733096306
8.179036618835156,45.33335218444979,46.03269221407909
9.40517470101816,52.129378672259335,52.416521863458556
16.128837901931494,89.396138323965,89.45062923041706
9.080995687220756,50.33257519916543,50.363255133423095
9.886893962490454,54.799369033234974,55.10121927777434
17.302039261088566,95.89875628210753,97.37814917559726
16.87762568641842,93.5463899889825,96.41018449912623
15.894949423811163,88.09978164473253,92.63359236307613
14.96351346369722,82.93717920328264,89.45062923041706
14.505339741029447,80.3976929900131,89.45062923041706
16.15504146806417,89.54137492667755,103.39347383505297
20.765405402666804,115.09490423409282,138.82953926850092
21.379973366546782,118.50122544846329,150.38021360252216
17.88484791206867,99.12904745969952,133.39129071647548
13.486620161337445,74.75130997015698,107.60873711312925
15.315835322218334,84.88996797767648,132.06534584428871
13.272848475892669,52.002506850267345,80.90153896343271
7.092453233527939,27.78795738771756,40.00233578032983
32.787163040971706,128.45883637832247,172.8584146378209
33.57201587027937,131.53385940044575,166.9188634779612
36.57670635194432,143.30612046705193,172.8584146378209
37.2661484092104,146.0073277754124,168.5947399895845
38.10098133801988,149.2781708938353,166.087182607068
40.09766091188908,157.1010842199771,169.43897744356238
36.48348204809804,142.9408712510918,150.29692642022877
42.808942597336134,167.7237809739218,172.8584146378209
13.704819646562834,53.694953185558035,54.523284388574886
8.654100345253203,33.90643035700469,34.093196454411974
10.888335110589619,42.66007573316788,42.68607893911833
11.560938474338498,45.295309691755776,45.32291918954175
14.26106700156098,55.87430880325175,56.18208011655831
25.84488140631552,101.25924550539094,102.82133258564598
24.102655471187802,94.43327169195155,97.32421686982717
23.042022440960448,90.27775251155886,94.9236464550355
20.842058767574336,81.65837994783294,88.07139980450434
20.203887546840154,79.15804979352212,88.07139980450434
20.981904278599135,82.20628924991341,94.9236464550355
22.75731425235014,89.162276842909,107.54913865739097
13.661653025598557,53.525828034579725,67.92525075272417
21.768132058183532,85.28669927402909,114.76457394322989
20.2464869365352,79.32495255433172,114.19275420508869
18.364059760715147,71.9496757037363,111.93382482718226
16.613569750927116,49.91578890242413,77.65518213203576
17.337306582812467,52.09027009237324,74.98688896234628
27.796952816518218,83.51647777820524,112.38250595979657
43.08466764110028,129.44871012951637,164.27277107200652
26.69432337202582,80.20360646794343,96.74302965637729
47.58724203874698,142.97678124968306,165.09536628474146
48.653287185375376,146.17973433546328,162.639856079784
51.20295969545566,153.84027428512573,165.92208063955695
41.11873870749531,123.54203894937959,129.8997870606453
51.48478646816257,154.68702822810084,159.42255957551316
41.944692518186855,126.02363301228898,127.96775068720112
31.07729762356963,93.37233665566316,93.88665758946134
30.919015362739096,92.89677456773957,92.95339926705626
29.12017924031335,87.49213694300225,87.54546727626759
32.183135485746,96.69484771838182,97.22746997196633
31.70999420106577,95.27328565549033,96.74302965637729
28.987402980773766,87.09320812506643,89.75944731750074
28.412635188188656,85.36630727036062,89.75944731750074
26.881608043879012,80.76630685594175,87.10926798189189
26.717515842872952,80.27328869134797,89.3122167663188
27.885300910745137,83.78192132149408,96.74302965637729
28.485236485739286,85.58443926107121,103.23348674934643
17.358411379265533,52.15367985802707,66.18396972290023
27.24708120889643,81.86437798863689,110.1593864103776
25.21617439196487,75.76247951201404,109.0643728397799
23.450101337308592,70.45627915266245,109.6105122297255
22.247288152047005,53.709704782694146,83.55746746407593
28.778999399859423,69.47865066266779,100.01844592581472
39.32544275880841,94.94001725464207,127.75439456724047
52.471097736836754,126.67643578887552,160.75470443655496
43.87068103915162,105.91319315526403,127.75439456724047
55.406948218215774,133.76420583812032,154.45760049715054
59.25289730416552,143.04914828161662,159.15675996144967
62.04733993318256,149.79552957586304,161.5596829453558
45.315958322138,109.40240117323948,115.0324920746216
44.42163651849307,107.24331734575391,110.52642451323031
46.22622185739781,111.59997174539738,113.32158119597375
46.449601065175536,112.13925685836654,112.7569512351874
45.29885166521936,109.36110205009963,109.42776248636714
40.18129876826051,97.00623644009985,97.06536603847208
38.611604914698525,93.21666025005683,93.73012367469147
38.425919149501745,92.76837515737913,94.1994768762032
37.110749059709065,89.59327368977421,92.33604896275693
34.25865560911376,82.70771100019154,86.9640337699172
33.066730001887315,79.83014803388566,86.09958816764026
33.36107090579817,80.54074983606841,89.60979455493647
33.79118619390369,81.57913999799679,94.1994768762032
37.954620133757594,91.63055868163651,110.52642451323031
20.51594725714152,49.52987811312216,62.85431751587667
34.19268416378469,82.54844184214875,111.07988512080381
33.76706548928205,81.52090746576522,117.353955458566
30.021689998611173,72.4787711600078,112.7569512351874
29.044828467347195,58.02417554634176,90.26959243137514
32.18244955054789,64.29234396517795,92.55246420293851
44.86361155700595,89.6260783758163,120.6037844887647
46.86461082547911,93.62356567213541,118.81001019798367
55.5840652735919,111.0428166115725,133.94183844930637
51.50430159433032,102.89248705534209,118.81001019798367
56.755070691549,113.38218742292528,126.14924174206823
55.14151971792262,110.15872321648581,118.81001019798367
55.44239626326011,110.7597979828273,116.45974354320474
55.72266549124358,111.31970457353185,114.7276047486861
58.86181245913103,117.59092132164383,119.40495082616002
60.33987740785244,120.54371893068888,121.20770743418507
54.054457353448385,107.98704926299747,108.05287215322232
40.05654207675631,80.02277692409514,80.0715543515451
45.163227373461105,90.2246345266987,90.72161703718785
44.499258897510444,88.89819448767038,90.26959243137514
44.283714236906015,88.46759111058216,91.17590515431986
41.705356616633104,83.31668876154076,87.60435088137709
39.65563142207676,79.22185946535797,85.44352781290954
41.02042050304084,81.94836071864023,91.17590515431986
43.243214473585056,86.38893738430052,99.75335250766325
44.61707192540054,89.13355493469888,107.51449377619265
26.386112339717318,52.712737350350366,66.89342386393129
44.64007656069878,89.17951234148562,120.0028706170388
38.71535374469837,77.34342396088094,111.34023175993126
32.90798869167496,65.74178652387054,102.27606371555615
29.077715269640244,49.007873448078705,76.2427164269358
49.260763688172645,83.02458602400176,119.51858576057043
53.2282180381649,89.71137344496736,120.71856032548841
54.230824301590445,91.40117611414448,115.98975736790607
55.64700185341545,93.7880159877818,113.12878823903365
58.71334052065472,98.95605398387266,114.26460881106404
59.72953613005202,100.66876027327751,112.00425802528015
64.12822554568368,108.08235560632468,116.57057559185446
59.525584601129516,100.32501831740892,105.48796690676768
60.72974565964872,102.35452346318043,105.48796690676768
87.43793014609578,147.36876592350046,149.64216667948352
88.30041777188963,148.822411233095,149.64216667948352
86.9774286984744,146.59263215719838,146.68198686037908
64.13265321469035,108.08981804415163,108.15570357650111
63.50221828288357,107.02727667634704,107.61681283720219
52.795933562409544,88.98279684653335,90.35549991799292
45.911407786925025,77.37954793834788,79.74841673819513
45.909231251113006,77.37587958302348,81.35781444875819
44.311959339435155,74.68382145590478,80.54909615612283
44.93026587490095,75.72592150266688,84.252807208139
39.372474961317906,66.35876485992527,76.62450150993787
51.88855269598414,87.45348801815324,105.48796690676768
30.381366027093566,51.20505953196854,64.98015324994387
46.2808685751511,78.00224086265462,104.96236828742795
42.40549257804881,71.47064322272556,102.8860318425317
38.0804901912616,64.18124074839807,99.84828546974728
33.48857214823558,48.23271445004741,75.03678310409326
52.375559669694255,75.43514851954897,108.59316136895465
50.20029173818714,72.30216701982098,97.29216236333782
57.37258804467906,82.63223777263991,104.86181488568843
63.768884615807174,91.84465640570168,110.78467303073158
61.805300867643005,89.01655809787503,102.78746756028421
66.09537725738744,95.19544289951732,105.914634494398
72.75748383556908,104.79070073251353,113.02041144954514
67.87368346804908,97.75669081668501,102.78746756028421
69.94196243439262,100.73557890857231,103.81946058362675
89.32499430043808,128.65245267174336,130.63712412725954
98.69230768664936,142.1439491058498,142.92691771578708
99.1754806593372,142.83985049927068,142.92691771578708
67.17363357126602,96.74842726269226,96.80739971495022
69.57163958672596,100.20221259821513,100.75415439808901
69.23706496437616,99.72033352165732,101.25868040401299
65.54459758241683,94.40216934129704,97.29216236333782
65.21492681737064,93.92735316213547,98.76106367267221
56.961566663572434,82.04025442918687,88.48326469998655
58.336257281231866,84.02018536578312,93.48102127705538
61.805300867643005,89.01655809787503,102.78746756028421
36.26417609117049,52.23034420306925,63.00117863427904
32.46415732016696,46.75727657046521,59.33583565510667
52.24691459032461,75.24986437691146,101.25868040401299
49.32840413900259,71.04641011809768,102.27532430243889
43.421045838847476,62.538196486764605,97.29216236333782
33.84466228011004,41.9986638106002,65.33832198645085
45.11330042859044,55.982190704277144,80.58952873091671
60.72879009083599,75.359831264986,101.40665544777903
67.69339942929942,84.00238422525565,106.6005556913749
70.15853157557105,87.06142660550152,105.0150553939114
70.77042476339825,87.8207397305923,101.40665544777903
68.14623137043849,84.56431438432179,94.08642027895034
77.68434990063169,96.4003974339866,103.97117784048152
91.18956123623389,113.15934234177485,118.98277379202212
83.76982330049995,103.95200924603942,107.13435752727484
108.05910963680627,134.09317486308976,136.16177822823
87.59413606899837,108.69769188696627,109.29642916178867
81.26194791981632,100.83992574759918,100.90139214943224
80.05331592194618,99.34010493304451,99.4006571276508
82.91110882270802,102.8864095847518,103.45313669203108
75.79508045218022,94.05595706828136,95.50692181351603
77.72273690461077,96.44803279998524,99.4006571276508
73.19743873530189,90.83248034203615,95.50692181351603
74.26938492997054,92.16268442208688,99.4006571276508
70.57111025556101,87.57340551469876,97.43434090967445
64.36282301841337,79.86939102772793,92.2252288197404
38.526927723117204,47.80900077260959,57.668074831958776
64.07432116506818,79.51138206764148,100.90139214943224
55.23036468703492,68.53670157585873,92.2252288197404
51.88538300086151,64.38583252219492,92.68704626657247
48.25147028182744,59.87642192915532,93.15117626233422
33.4267959657812,35.90291279390436,55.855016887168546
49.98078672255568,53.683153746103045,77.27993504293596
64.64556096068365,69.43423294474319,93.43297640555973
72.42019747151744,77.7847819156501,98.71030510640811
85.89442891937396,92.25712790814377,111.28220356022358
79.9884890439169,85.91370078064875,99.20459654556903
92.65773271717016,99.52142888091828,110.72773489177317
101.99720116820254,109.55272597807632,118.15642112239237
97.07093342477957,104.26154098467772,109.6270717862585
88.7283444245028,95.30096798632805,98.218476496948
85.6676215043378,92.01351955120192,93.43297640555973
114.43541573327316,122.91231130293819,123.58934667539273
100.48710542050603,107.93076867186323,107.9965572565746
88.24873972667405,94.78583618430552,94.84361235036071
84.80127763411039,91.08300056116323,91.58471119173804
75.98948246794122,81.61846457235397,82.87756094802211
80.69482058364964,86.6723543979613,89.3257097303835
76.37702901915027,82.03471894641606,86.25640804815976
75.9625437482521,81.58953034531145,87.99714311616538
69.35251496003792,74.48985835187862,82.87756094802211
72.38381591878029,77.74570537009768,89.77300784752644
66.91137425663752,71.86788818514304,86.68833664999131
39.373587799286724,42.29021802113635,53.66705698821266
64.96927333628797,69.78192457524008,93.90084164336656
56.62857214377981,60.823379225539625,87.55869332626112
53.19119380991179,57.13137432363829,88.88064029656526
